0,1,2,3,4,5,6,7
Selling this 4bedroom house @Teshie Tse-Addo,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",54 days,,
5bedroom House For Sale At East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,200,000",54 days,,
Luxurious 4bedroom House With Swimming Pool For Sale At East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,500,000",54 days,,
4bedroom House For Sale At East Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,100,000",54 days,,
🍒🦜 New 4bed House @ Botwe Lake Side,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 920,000",54 days,,
this 5 bedroom house @Airport flower pot,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,593,500",54 days,,
EXEC 4 B/R HUS FOR SALE AT ASHONGMAN ESTATE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 500,000",54 days,,
Newly built 4bedroom house for sale @ Haatso,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,090,951",54 days,,
Executive 3 bedrooms for sale at Oyarifa transformer,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 500,000",54 days,,
Luxury 4bedroom house at knust Appiadu.,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 650,000",54 days,,
6 bedrooms house at Abrepo Adankwame off Barekese road.,"Beds: 6, Baths: 7",MEMBER,"Kumasi, Houses","GH₵ 380,000",54 days,,
"4 bedroom house at Spintex, around Okpoegonor for sale.","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 820,000",54 days,,
five bedrooms at Airport Residential for Sale,"Beds: 5, Baths: 3",MEMBER,"Accra, Houses","GH₵ 13,500,000",54 days,,
newly built 5 bedroom house for sale at Trasacco,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 17,500,000",54 days,,
7 bedrooms for sale at mataheko,"Beds: 7, Baths: 2",MEMBER,"Accra, Houses","GH₵ 550,000",54 days,,
Elegant 3 bedroom House for Sale in East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 600,000",54 days,,
3 bedroom house for sale at East Legon hills,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 82,665,500",54 days,,
3 bedroom house for sale at Spintex,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 622,367",54 days,,
4 bedroom story building for sale at ACHIMOTA,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,750,000",54 days,,
4 Bedroom House for sale at Oyarifa,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,600,000",54 days,,
10bedroom house at Abuakwa,"Beds: 10, Baths: 10",MEMBER,"Kumasi, Houses","GH₵ 800,000",54 days,,
east legon hills 5bedroms house 4sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Two Bedroom Semi-Detached Property in Ashongman Estates for Sale,"Beds: 2, Baths: 1","Accra, Houses","GH₵ 400,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
For sale 3 bed house & boys quarter EAST LEGON,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,696,000",54 days,,
3 Bedrooms self house for sale at East legon hills,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 520,000",54 days,,
3 bedrooms house at Sokoban Wood Village (90% completed),"Beds: 3, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 250,000",54 days,,
NEWLY BUILT 4 BEDROOMS FOR SALE AT EAST LEGON,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,900,000",54 days,,
LUXURY 4 BEDROOMS WITH SWIMMING POOL FOR SALE AT EAST LEGON,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,500,000",54 days,,
3 bed 1 bqs sale at East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,697,500",54 days,,
3 bedrooms at taifa for sale,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 864,238",54 days,,
4 bedroom house for sale at East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,500,000",54 days,,
3bedroom house @Oyarifa 4sale,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 330,000",54 days,,
4bedroom house@East Airport 4sale,"Beds: 1, Baths: 1",MEMBER,"Accra, Houses","GH₵ 1,612,393",54 days,,
Selling this 7bedroom house@Prampram,"Beds: 7, Baths: 8",MEMBER,"Greater Accra, Houses","GH₵ 3,025,000",55 days,,
Selling this 4bedroom house@East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,072,500",55 days,,
Selling this 4bedroom house@McCarthy Hills opposite Regent University,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,475,000",55 days,,
4bedroom house@East Legon 69,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,475,000",55 days,,
3 Bedroom house for sale at East Legon,"Beds: 3, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,800,000",55 days,,
Luxury 5 bed house+3 bedroom boys quarters at Kings cottage,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,900,000",55 days,,
Selling this 5bedroom house @Spintex community 18,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,750,000",55 days,,
House For Sale At Adjiriganor Near Ability,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,480,000",55 days,,
ultra modern 4bedrooms self house for sale at lakeside estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 969,000",55 days,,
For Sale 5 bedrooms house swimming pool Airport Residential,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 15,390,000",55 days,,
ultra modern 4bedrooms self house for sale at east legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,280,000",55 days,,
ultra modern 4bedrooms self house for sale at east legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,166,000",55 days,,
Ultra- modern 5 bedroom house for sale at airport hills,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 11,600,000",55 days,,
"Executive 3 bedroom with a BQ for sale at Spintex, Baastona","Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 875,376",55 days,,
Executive 3 bedrooms for sale at east legon hills,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 700,000",55 days,,
3 bedroom house at Lakeside,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 395,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling 4bedroom house@Tema community 25,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,254,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
5 bedrooms house +1 BQ with pool at east legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,600,000",55 days,,
Executive 4 Bedroom House For Sale At Nungua,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 935,000",55 days,,
4 Bedrooms House For Sale At Amasaman,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 650,000",55 days,,
Executive 5 Bedroom House For Sale At Atomic,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,255,000",55 days,,
three bedroom apt@Westland,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 2,300",55 days,,
4 BEDROOM HOUSE FOR SALE AT AMAMSAMAN(AGENCY TERMS APPLIED),"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 650,000",55 days,,
Executive 6 Bedroom House With 2 BQ For Sale At Ofankor,"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,900,000",55 days,,
Titled Uncompleted 4 bedroom house at Pantang,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 650,000",55 days,,
4bedroom house wt swimming pool at east legon 69,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,392,540",55 days,,
Ultra fablous modern newly built 3bedrm selfcompound sale in Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 600,000",55 days,,
3 Bedroom House for sale at Lakeside,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 550,000",55 days,,
4 bedroom house for sale at East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",55 days,,
4bedroom Estate house for sale in sunyani kotokrom,"Beds: 4, Baths: 3",MEMBER,"Brong-Ahafo, Houses","GH₵ 225,000",55 days,,
5 bedroom house for sale at Sakaman,"Beds: 5, Baths: 2",MEMBER,"Accra, Houses","GH₵ 400,000",55 days,,
4 bedroom house for sale at Mamprobi,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 600,000",55 days,,
3bedroom uncompleted @Sunyani Fiapre,"Beds: 3, Baths: 3",MEMBER,"Brong-Ahafo, Houses","GH₵ 85,000",55 days,,
Selling this 3bedroom house@Spintex Batsonaa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",55 days,,
luxury 8 bedroom mansion at Santasi kokoben,"Beds: 8, Baths: 9",MEMBER,"Kumasi, Houses","GH₵ 2,500,000",55 days,,
6 bedrooms house at MEDOMA near the KORAF MALL,"Beds: 6, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 700,000",55 days,,
Newly built 3 bedroom house for sale at Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 600,000",55 days,,
3 Bedroom Semi Detcah House in a Gated Community,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 900,000",55 days,,
3 Bedrooms house in a GATED community for sale,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 860,000",55 days,,
5 bedrooms house at Atonsu Esereso Kumasi,"Beds: 5, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 130,000",55 days,,
3 bedroom House for sale at Kwabenya,"Beds: 3, Baths: 3","Accra, Houses","GH₵ 380,000",55 days,,,
For Sale 5 bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,990,000",55 days,,
4bedroom self compound for sale on the spintex road ecobank,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,100,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
4bedroom on 2plots at kotwi,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 260,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling this 4bedroom house @Labone,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,845,000",55 days,,
Selling this 5bedroom house @Adjiringanor,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,420,000",55 days,,
Selling this 7 bedroom house @Kumasi kwadaso,"Beds: 7, Baths: 8",MEMBER,"Kumasi, Houses","GH₵ 2,565,000",55 days,,
Selling this 5bedroom house@East Legon Hills,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,764,500",55 days,,
Selling this 4 bedroom house@East Legon American house,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,140,000",55 days,,
Selling this 3 bedroom house @East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 570,000",55 days,,
Selling this 3bedroom semidetached house@Teshie Tse-Addo,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,140,000",55 days,,
Selling this 3 bedroom house @Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,254,000",55 days,,
this 5 bedroom house@Spintex Shell Sign Board,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,653,000",55 days,,
6 bedrooms house at Sokoban Aboabo,"Beds: 6, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 270,000",55 days,,
Selling 4bedroom house town @Adjiringano,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,280,000",55 days,,
Selling this 4bedroom house at Spintex community 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,710,000",55 days,,
4 bedrooms house with land in front at Atonsu,"Beds: 4, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 200,000",55 days,,
5 BEDROOMS HOUSE FOR SALE AT SAKAMAN(AGENCY TERMS),"Beds: 5, Baths: 2",MEMBER,"Accra, Houses","GH₵ 400,000",55 days,,
5 BEDROOMS HOUSE FOR SALE AT MAMPROBI(AGENCY TERMS APPLIED),"Beds: 5, Baths: 3",MEMBER,"Accra, Houses","GH₵ 600,000",55 days,,
6 bedrooms uncompleted house at Atonsu FABI JUNCTION,"Beds: 6, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 175,000",55 days,,
for sale 5 bedrooms house Swimming pool Trasacco,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 17,100,000",55 days,,
nice 3bedroom house for sale @Nsawam,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 550,000",55 days,,
3bedroom self compound sale spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 650,000",55 days,,
3bedroom self compound sale spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",55 days,,
3bedroom self compound for sale sakumonu,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 620,000",55 days,,
this 5bedroom house@East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,300,000",55 days,,
5 bed house & swimming pool @Cantonments,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 17,119,200",55 days,,
NEWLY BUILT 3 BEDROOMS HOUSE FOR SALE AT LAKESIDE COMMUNITY,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 580,000",56 days,,
Newly built furnished four bedroom storey 4 sale at new Achimota,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 2,306,000",56 days,,
east legon hills 5bedroms house 4sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
EXECUTIVE HOUSE FOR SALE AT OFANKOR-PRICE REDUCED,"Beds: 5, Baths: 6","Accra, Houses","GH₵ 1,800,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
An executive four bedroom house for sale at East legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,591,349",56 days,,
Four bedroom house for sale East legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,591,349",56 days,,
Selling this 4 bedroom house @East Airport Mayfair Gardens (,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,420,000",56 days,,
Sell 5 bedroom house @East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,482,000",56 days,,
Selling 5 bedroom house @East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,420,000",56 days,,
An executive 4 bedroom house for sale at Amasaman cocoa board,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 550,000",56 days,,
Newly built Luxurious 2 bedroom house @ East Legon Hills,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 490,000",56 days,,
Forsale 5 bedroom house@Adjiringanor,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 5,463,000",56 days,,
Executive 4 bedroom+ 1bqs house for sale at East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,600,000",56 days,,
Executive 4 bedroom hosue + 1bqs for sale at East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,265,000",56 days,,
3 bedroom house for sale at East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 950,000",56 days,,
4bedroom on 2plots at Kotwi,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 270,000",56 days,,
Newly built 3 bedroom house for sale at Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 650,000",56 days,,
4bedroom house at tec Appeadu,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 280,000",56 days,,
5 BEDROOMS HOUSE FOR SALE AT ABLEKUMA (AGENCY TERMS APPLIED],"Beds: 5, Baths: 3",MEMBER,"Accra, Houses","GH₵ 550,000",56 days,,
4bedroom storey at tec Appeadu,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 370,000",56 days,,
Selling this 3bedroom house@Nungua-Sakumono Bonabista Estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,590,000",56 days,,
"Fully Furnished 4 Bedroom House For Sale,TSE ADDO LABADI","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,180,000",56 days,,
Selling this 12bedroom house@Tema community 12,"Beds: 7, Baths: 8",MEMBER,"Greater Accra, Houses","GH₵ 7,105,840",56 days,,
selling this 4bedroom house@East Legon Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 795,000",56 days,,
Selling this 5bedroom house@Ridge,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 9,540,000",56 days,,
Selling this 5bedroom house @East Legon Adjiringanor,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,300,000",56 days,,
4 Bedroom self compound for sale at Lashibi,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 530,000",56 days,,
Selling this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,925,000",56 days,,
3 bedroom self compound for sale at Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",56 days,,
3 bedroom house at Lakeside,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 395,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Two Bedroom Semi-Detached Property in Ashongman Estates for Sale,"Beds: 2, Baths: 1","Accra, Houses","GH₵ 400,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
4bedroom house@Spintex community 12,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 7,150,000",56 days,,
Selling this 3bedroom house@Cantonments,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 7,950,000",56 days,,
EXECUTIVE 4BEDRM HSE 4SALE@SPINTEX,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,200,000",56 days,,
Amasaman behind hospital House,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 490,000",56 days,,
"Plush 5 Bedrooms Fully Furnished House for Sale, East-Legon Hills","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,799,750",56 days,,
Newly Built 3bedroom House For Sale At Com.23 New Trasacco,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 400,000",56 days,,
Three bedrooms house for sale at amasaman,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 550,000",56 days,,
Iconic&Freshly Built Fully Furnished 2bedroom House 4Sale At East Legon,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,375,000",56 days,,
8BEDRM HSE 4SALE@SPINTEX,"Beds: 8, Baths: 8",MEMBER,"Accra, Houses","GH₵ 3,240,000",56 days,,
EXTRA MODERN 4 BEDRM HSE 4sale@EAST AIRPORT,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,907,500",56 days,,
7 bedroom house for sale at Haatso,"Beds: 7, Baths: 7",MEMBER,"Accra, Houses","GH₵ 2,309,070",56 days,,
4 *BDR HSE@ Trassacco* sale,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 3,470,000",56 days,,
4bed house for sale at labone,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 4,906,770",56 days,,
luxurious house for sale at East Legon,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 11,584,004",56 days,,
modern newly built 3bedrm 5washrm sale at Trassacco,"Beds: 3, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,250,000",56 days,,
"Newly built 5 bedroom house for sale at east legon, legos avenue","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,200,000",56 days,,
Executive 3bed House 4sale at east legon hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 700,000",56 days,,
"For sale,8 bedrooms house@Kumasi Ejisu","Beds: 8, Baths: 10+",MEMBER,"Kumasi, Houses","GH₵ 3,347,030",56 days,,
4 BEDROOM HOUSE FOR SALE LAKESIDE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 960,000",56 days,,
3bedroom house@Ashongman Estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 500,000",56 days,,
For sale 4 bedroom house@East Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,180,000",56 days,,
5bedroom house@East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,385,000",56 days,,
Selling this 4bedroom house@Spintex Hydrophone estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,120,000",56 days,,
Selling this 3 bedroom house@Ashaley Botwe lakeside estate,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 742,000",56 days,,
For Sale 6 bedrooms house swimming pool is At East Legon,"Beds: 6, Baths: 8",MEMBER,"Accra, Houses","GH₵ 5,600,000",56 days,,
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Executive 3bed House/1bq 4sale at east legon hills light house.,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 700,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
New Furnished 3 Bedroom with swimming pool for sale at Sakumono,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 990,000",56 days,,
5 bedroom swimming pool house in East Legon,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,500,000",56 days,,
3 BEDROOM HOUSE OYARIFA,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 550,000",56 days,,
4 BEDROOM HOUSE East Legon,"Beds: 4, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,700,000",57 days,,
4bedroom house at tec Appeadu,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 280,000",57 days,,
5 bedroom estate house at Airport Hills,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 6,500,000",57 days,,
6 BEDROOM OLD HOUSE ASYLUM DOWN,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 1,440,000",57 days,,
Selling this 4bedroom house@Adjiringannor,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,200,000",57 days,,
5bedroom house@Cantonments,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 17,600,000",57 days,,
5 Beds house for sale at community 20,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,800,000",57 days,,
Selling this 3bedroom house@Tema community 25 Devtraco,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 480,000",57 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 7",MEMBER,"Accra, Houses","GH₵ 5,500,000",57 days,,
East Legon Adjiringannor 6 BEDROOM HOUSE,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 4,800,000",57 days,,
Stunning 3 Bedroom house for sale at Oyarifa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 470,000",57 days,,
Selling this 4bedroom house@Spintex Sakumono,"Beds: 4, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,200,000",57 days,,
